player_id,player_name,event_id
16948,Player_238,6683
17026,Player_239,6683
17104,Player_240,6683
17182,Player_241,6683
17259,Player_242,6683
17337,Player_243,6683
17415,Player_244,6683
17493,Player_245,6683
17571,Player_246,6683
17649,Player_247,6683
17727,Player_248,6683
17804,Player_249,6683
17882,Player_250,6683
17960,Player_251,6683
18038,Player_252,6683
18116,Player_253,6683
18194,Player_254,6683
18272,Player_255,6683
18349,Player_256,6683
18427,Player_257,6683
18505,Player_258,6683
18583,Player_259,6683
18661,Player_260,6683
18739,Player_261,6683
18817,Player_262,6683
18895,Player_263,6683
18972,Player_264,6683
19050,Player_265,6683
19128,Player_266,6683
19206,Player_267,6683
19284,Player_268,6683
19362,Player_269,6683
19440,Player_270,6683
19517,Player_271,6683
19595,Player_272,6683
19673,Player_273,6683
19751,Player_274,6683
19829,Player_275,6683
19907,Player_276,6683
19985,Player_277,6683
20062,Player_278,6683
20140,Player_279,6683
20218,Player_280,6683
20296,Player_281,6683
20374,Player_282,6683
20452,Player_283,6683
20530,Player_284,6683
20608,Player_285,6683
20685,Player_286,6683
20763,Player_287,6683
20841,Player_288,6683
20919,Player_289,6683
20997,Player_290,6683
21075,Player_291,6683
21153,Player_292,6683
21230,Player_293,6683
21308,Player_294,6683
21386,Player_295,6683
21464,Player_296,6683
21542,Player_297,6683
21620,Player_298,6683
21698,Player_299,6683
21775,Player_300,6683
21853,Player_301,6683
21931,Player_302,6683
22009,Player_303,6683
22087,Player_304,6683
22165,Player_305,6683
22243,Player_306,6683
22321,Player_307,6683
22398,Player_308,6683
22476,Player_309,6683
22554,Player_310,6683
22632,Player_311,6683
22710,Player_312,6683
22788,Player_313,6683
22866,Player_314,6683
22943,Player_315,6683
23021,Player_316,6683
23099,Player_317,6683
23177,Player_318,6683
23255,Player_319,6683
23333,Player_320,6683
23411,Player_321,6683
23488,Player_322,6683
23566,Player_323,6683
23644,Player_324,6683
23722,Player_325,6683
23800,Player_326,6683
23878,Player_327,6683
23956,Player_328,6683
24034,Player_329,6683
24111,Player_330,6683
24189,Player_331,6683
24267,Player_332,6683
24345,Player_333,6683
24423,Player_334,6683
24501,Player_335,6683
24579,Player_336,6683
24656,Player_337,6683
24734,Player_338,6683
24812,Player_339,6683
24890,Player_340,6683
24968,Player_341,6683
25046,Player_342,6683
25124,Player_343,6683
25201,Player_344,6683
25279,Player_345,6683
25357,Player_346,6683
25435,Player_347,6683
25513,Player_348,6683
25591,Player_349,6683
25669,Player_350,6683
25747,Player_351,6683
25824,Player_352,6683
25902,Player_353,6683
25980,Player_354,6683
26058,Player_355,6683
26136,Player_356,6683
26214,Player_357,6683
26292,Player_358,6683
26369,Player_359,6683
26447,Player_360,6683
26525,Player_361,6683
26603,Player_362,6683
26681,Player_363,6683
26759,Player_364,6683
26837,Player_365,6683
26914,Player_366,6683
26992,Player_367,6683
27070,Player_368,6683
27148,Player_369,6683
27226,Player_370,6683
27304,Player_371,6683
27382,Player_372,6683
27460,Player_373,6683
27537,Player_374,6683
27615,Player_375,6683
27693,Player_376,6683
27771,Player_377,6683
27849,Player_378,6683
27927,Player_379,6683
28005,Player_380,6683
28082,Player_381,6683
28160,Player_382,6683
28238,Player_383,6683
28316,Player_384,6683
28394,Player_385,6683
28472,Player_386,6683
28550,Player_387,6683
28627,Player_388,6683
28705,Player_389,6683
28783,Player_390,6683
28861,Player_391,6683
28939,Player_392,6683
29017,Player_393,6683
29095,Player_394,6683
29173,Player_395,6683
29250,Player_396,6683
29328,Player_397,6683
29406,Player_398,6683
29484,Player_399,6683
29562,Player_400,6683
29640,Player_401,6683
29718,Player_402,6683
29795,Player_403,6683
29873,Player_404,6683
29951,Player_405,6683
30029,Player_406,6683
30107,Player_407,6683
30185,Player_408,6683
30263,Player_409,6683
30340,Player_410,6683
30418,Player_411,6683
30496,Player_412,6683
30574,Player_413,6683
30652,Player_414,6683
30730,Player_415,6683
30808,Player_416,6683
30886,Player_417,6683
30963,Player_418,6683
31041,Player_419,6683
31119,Player_420,6683
31197,Player_421,6683
31275,Player_422,6683
31353,Player_423,6683
31431,Player_424,6683
31508,Player_425,6683
31586,Player_426,6683
31664,Player_427,6683
31742,Player_428,6683
31820,Player_429,6683
31898,Player_430,6683
31976,Player_431,6683
32053,Player_432,6683
32131,Player_433,6683
32209,Player_434,6683
32287,Player_435,6683
32365,Player_436,6683
32443,Player_437,6683
32521,Player_438,6683
32599,Player_439,6683
32676,Player_440,6683
32754,Player_441,6683
32832,Player_442,6683
32910,Player_443,6683
32988,Player_444,6683
33066,Player_445,6683
33144,Player_446,6683
33221,Player_447,6683
33299,Player_448,6683
33377,Player_449,6683
33455,Player_450,6683
33533,Player_451,6683
33611,Player_452,6683
33689,Player_453,6683
33766,Player_454,6683
33844,Player_455,6683
33922,Player_456,6683
34000,Player_457,6683
34078,Player_458,6683
34156,Player_459,6683
34234,Player_460,6683
34312,Player_461,6683
34389,Player_462,6683
34467,Player_463,6683
34545,Player_464,6683
34623,Player_465,6683
34701,Player_466,6683
34779,Player_467,6683
34857,Player_468,6683
34934,Player_469,6683
35012,Player_470,6683
35090,Player_471,6683
35168,Player_472,6683
35246,Player_473,6683
35324,Player_474,6683
35402,Player_475,6683
35479,Player_476,6683
35557,Player_477,6683
35635,Player_478,6683
35713,Player_479,6683
35791,Player_480,6683
35869,Player_481,6683
35947,Player_482,6683
36025,Player_483,6683
36102,Player_484,6683
36180,Player_485,6683
36258,Player_486,6683
36336,Player_487,6683
36414,Player_488,6683
36492,Player_489,6683
36570,Player_490,6683
36647,Player_491,6683
36725,Player_492,6683
36803,Player_493,6683
36881,Player_494,6683
36959,Player_495,6683
37037,Player_496,6683
37115,Player_497,6683
37192,Player_498,6683
37270,Player_499,6683
37348,Player_500,6683
37426,Player_501,6683
37504,Player_502,6683
37582,Player_503,6683
37660,Player_504,6683
37738,Player_505,6683
37815,Player_506,6683
37893,Player_507,6683
37971,Player_508,6683
38049,Player_509,6683
38127,Player_510,6683
38205,Player_511,6683
38283,Player_512,6683
38360,Player_513,6683
38438,Player_514,6683
38516,Player_515,6683
38594,Player_516,6683
38672,Player_517,6683
38750,Player_518,6683
38828,Player_519,6683
38905,Player_520,6683
38983,Player_521,6683
39061,Player_522,6683
39139,Player_523,6683
39217,Player_524,6683
39295,Player_525,6683
39373,Player_526,6683
39451,Player_527,6683
39528,Player_528,6683
39606,Player_529,6683
39684,Player_530,6683
39762,Player_531,6683
39840,Player_532,6683
39918,Player_533,6683
39996,Player_534,6683
40073,Player_535,6683
40151,Player_536,6683
40229,Player_537,6683
40307,Player_538,6683
40385,Player_539,6683
40463,Player_540,6683
40541,Player_541,6683
40618,Player_542,6683
40696,Player_543,6683
40774,Player_544,6683
40852,Player_545,6683
40930,Player_546,6683
41008,Player_547,6683
41086,Player_548,6683
41164,Player_549,6683
41241,Player_550,6683
41319,Player_551,6683
41397,Player_552,6683
41475,Player_553,6683
41553,Player_554,6683
41631,Player_555,6683
41709,Player_556,6683
41786,Player_557,6683
41864,Player_558,6683
41942,Player_559,6683
42020,Player_560,6683
42098,Player_561,6683
42176,Player_562,6683
42254,Player_563,6683
42331,Player_564,6683
42409,Player_565,6683
42487,Player_566,6683
42565,Player_567,6683
42643,Player_568,6683
42721,Player_569,6683
42799,Player_570,6683
42877,Player_571,6683
42954,Player_572,6683
43032,Player_573,6683
43110,Player_574,6683
43188,Player_575,6683
43266,Player_576,6683
43344,Player_577,6683
43422,Player_578,6683
43499,Player_579,6683
43577,Player_580,6683
43655,Player_581,6683
43733,Player_582,6683
43811,Player_583,6683
43889,Player_584,6683
43967,Player_585,6683
44044,Player_586,6683
44122,Player_587,6683
44200,Player_588,6683
44278,Player_589,6683
44356,Player_590,6683
44434,Player_591,6683
44512,Player_592,6683
44590,Player_593,6683
44667,Player_594,6683
44745,Player_595,6683
44823,Player_596,6683
44901,Player_597,6683
44979,Player_598,6683
45057,Player_599,6683
45135,Player_600,6683
45212,Player_601,6683
45290,Player_602,6683
45368,Player_603,6683
45446,Player_604,6683
45524,Player_605,6683
45602,Player_606,6683
45680,Player_607,6683
45757,Player_608,6683
45835,Player_609,6683
45913,Player_610,6683
45991,Player_611,6683
46069,Player_612,6683
46147,Player_613,6683
46225,Player_614,6683
46303,Player_615,6683
46380,Player_616,6683
46458,Player_617,6683
46536,Player_618,6683
46614,Player_619,6683
46692,Player_620,6683
46770,Player_621,6683
46848,Player_622,6683
46925,Player_623,6683
47003,Player_624,6683
47081,Player_625,6683
47159,Player_626,6683
47237,Player_627,6683
47315,Player_628,6683
47393,Player_629,6683
47470,Player_630,6683
47548,Player_631,6683
47626,Player_632,6683
47704,Player_633,6683
47782,Player_634,6683
47860,Player_635,6683
47938,Player_636,6683
48016,Player_637,6683
48093,Player_638,6683
48171,Player_639,6683
48249,Player_640,6683
48327,Player_641,6683
48405,Player_642,6683
48483,Player_643,6683
48561,Player_644,6683
48638,Player_645,6683
48716,Player_646,6683
48794,Player_647,6683
48872,Player_648,6683
48950,Player_649,6683
49028,Player_650,6683
49106,Player_651,6683
49183,Player_652,6683
49261,Player_653,6683
49339,Player_654,6683
49417,Player_655,6683
49495,Player_656,6683
49573,Player_657,6683
49651,Player_658,6683
49729,Player_659,6683
49806,Player_660,6683
49884,Player_661,6683
49962,Player_662,6683
50040,Player_663,6683
50118,Player_664,6683
50196,Player_665,6683
50274,Player_666,6683
50351,Player_667,6683
50429,Player_668,6683
50507,Player_669,6683
50585,Player_670,6683
50663,Player_671,6683
50741,Player_672,6683
50819,Player_673,6683
50896,Player_674,6683
50974,Player_675,6683
51052,Player_676,6683
51130,Player_677,6683
51208,Player_678,6683
51286,Player_679,6683
51364,Player_680,6683
51442,Player_681,6683
51519,Player_682,6683
51597,Player_683,6683
51675,Player_684,6683
51753,Player_685,6683
51831,Player_686,6683
51909,Player_687,6683
51987,Player_688,6683
52064,Player_689,6683
52142,Player_690,6683
52220,Player_691,6683
52298,Player_692,6683
52376,Player_693,6683
52454,Player_694,6683
52532,Player_695,6683
52609,Player_696,6683
52687,Player_697,6683
52765,Player_698,6683
52843,Player_699,6683
52921,Player_700,6683
52999,Player_701,6683
53077,Player_702,6683
53155,Player_703,6683
53232,Player_704,6683
53310,Player_705,6683
53388,Player_706,6683
53466,Player_707,6683
53544,Player_708,6683
53622,Player_709,6683
53700,Player_710,6683
53777,Player_711,6683
53855,Player_712,6683
53933,Player_713,6683
54011,Player_714,6683
54089,Player_715,6683
54167,Player_716,6683
54245,Player_717,6683
54322,Player_718,6683
54400,Player_719,6683
54478,Player_720,6683
54556,Player_721,6683
54634,Player_722,6683
54712,Player_723,6683
54790,Player_724,6683
54868,Player_725,6683
54945,Player_726,6683
55023,Player_727,6683
55101,Player_728,6683
55179,Player_729,6683
55257,Player_730,6683
55335,Player_731,6683
55413,Player_732,6683
55490,Player_733,6683
55568,Player_734,6683
55646,Player_735,6683
55724,Player_736,6683
55802,Player_737,6683
55880,Player_738,6683
55958,Player_739,6683
56035,Player_740,6683
56113,Player_741,6683
56191,Player_742,6683
56269,Player_743,6683
56347,Player_744,6683
56425,Player_745,6683
56503,Player_746,6683
56581,Player_747,6683
56658,Player_748,6683
56736,Player_749,6683
56814,Player_750,6683
56892,Player_751,6683
56970,Player_752,6683
57048,Player_753,6683
57126,Player_754,6683
57203,Player_755,6683
57281,Player_756,6683
57359,Player_757,6683
57437,Player_758,6683
57515,Player_759,6683
57593,Player_760,6683
57671,Player_761,6683
57748,Player_762,6683
57826,Player_763,6683
57904,Player_764,6683
57982,Player_765,6683
58060,Player_766,6683
58138,Player_767,6683
58216,Player_768,6683
58294,Player_769,6683
58371,Player_770,6683
58449,Player_771,6683
58527,Player_772,6683
58605,Player_773,6683
58683,Player_774,6683
58761,Player_775,6683
58839,Player_776,6683
58916,Player_777,6683
58994,Player_778,6683
59072,Player_779,6683
59150,Player_780,6683
59228,Player_781,6683
59306,Player_782,6683
59384,Player_783,6683
59461,Player_784,6683
59539,Player_785,6683
59617,Player_786,6683
59695,Player_787,6683
59773,Player_788,6683
59851,Player_789,6683
59929,Player_790,6683
60007,Player_791,6683
60084,Player_792,6683
60162,Player_793,6683
60240,Player_794,6683
60318,Player_795,6683
60396,Player_796,6683
60474,Player_797,6683
60552,Player_798,6683
60629,Player_799,6683
60707,Player_800,6683
60785,Player_801,6683
60863,Player_802,6683
60941,Player_803,6683
61019,Player_804,6683
61097,Player_805,6683
61174,Player_806,6683
61252,Player_807,6683
61330,Player_808,6683
61408,Player_809,6683
61486,Player_810,6683
61564,Player_811,6683
61642,Player_812,6683
61720,Player_813,6683
61797,Player_814,6683
61875,Player_815,6683
61953,Player_816,6683
62031,Player_817,6683
62109,Player_818,6683
62187,Player_819,6683
62265,Player_820,6683
62342,Player_821,6683
62420,Player_822,6683
62498,Player_823,6683
62576,Player_824,6683
62654,Player_825,6683
62732,Player_826,6683
62810,Player_827,6683
62887,Player_828,6683
62965,Player_829,6683
63043,Player_830,6683
63121,Player_831,6683
63199,Player_832,6683
63277,Player_833,6683
63355,Player_834,6683
63433,Player_835,6683
63510,Player_836,6683
63588,Player_837,6683
63666,Player_838,6683
63744,Player_839,6683
63822,Player_840,6683
63900,Player_841,6683
63978,Player_842,6683
64055,Player_843,6683
64133,Player_844,6683
64211,Player_845,6683
64289,Player_846,6683
64367,Player_847,6683
64445,Player_848,6683
64523,Player_849,6683
64600,Player_850,6683
64678,Player_851,6683
64756,Player_852,6683
64834,Player_853,6683
64912,Player_854,6683
64990,Player_855,6683
65068,Player_856,6683
65146,Player_857,6683
65223,Player_858,6683
65301,Player_859,6683
65379,Player_860,6683
65457,Player_861,6683
65535,Player_862,6683
65613,Player_863,6683
65691,Player_864,6683
65768,Player_865,6683
65846,Player_866,6683
65924,Player_867,6683
66002,Player_868,6683
66080,Player_869,6683
66158,Player_870,6683
66236,Player_871,6683
66313,Player_872,6683
66391,Player_873,6683
66469,Player_874,6683
66547,Player_875,6683
66625,Player_876,6683
66703,Player_877,6683
66781,Player_878,6683
66859,Player_879,6683
66936,Player_880,6683
67014,Player_881,6683
67092,Player_882,6683
67170,Player_883,6683
67248,Player_884,6683
67326,Player_885,6683
67404,Player_886,6683
67481,Player_887,6683
67559,Player_888,6683
67637,Player_889,6683
67715,Player_890,6683
67793,Player_891,6683
67871,Player_892,6683
67949,Player_893,6683
68026,Player_894,6683
68104,Player_895,6683
68182,Player_896,6683
68260,Player_897,6683
68338,Player_898,6683
68416,Player_899,6683
68494,Player_900,6683
68572,Player_901,6683
68649,Player_902,6683
68727,Player_903,6683
68805,Player_904,6683
68883,Player_905,6683
68961,Player_906,6683
69039,Player_907,6683
69117,Player_908,6683
69194,Player_909,6683
69272,Player_910,6683
69350,Player_911,6683
69428,Player_912,6683
69506,Player_913,6683
69584,Player_914,6683
69662,Player_915,6683
69739,Player_916,6683
69817,Player_917,6683
69895,Player_918,6683
69973,Player_919,6683
70051,Player_920,6683
70129,Player_921,6683
70207,Player_922,6683
70285,Player_923,6683
70362,Player_924,6683
70440,Player_925,6683
70518,Player_926,6683
70596,Player_927,6683
70674,Player_928,6683
70752,Player_929,6683
70830,Player_930,6683
70907,Player_931,6683
70985,Player_932,6683
71063,Player_933,6683
71141,Player_934,6683
71219,Player_935,6683
71297,Player_936,6683
71375,Player_937,6683
71452,Player_938,6683
71530,Player_939,6683
71608,Player_940,6683
71686,Player_941,6683
71764,Player_942,6683
71842,Player_943,6683
71920,Player_944,6683
71998,Player_945,6683
72075,Player_946,6683
72153,Player_947,6683
72231,Player_948,6683
72309,Player_949,6683
72387,Player_950,6683
72465,Player_951,6683
72543,Player_952,6683
72620,Player_953,6683
72698,Player_954,6683
72776,Player_955,6683
72854,Player_956,6683
72932,Player_957,6683
73010,Player_958,6683
73088,Player_959,6683
73165,Player_960,6683
73243,Player_961,6683
73321,Player_962,6683
73399,Player_963,6683
73477,Player_964,6683
73555,Player_965,6683
73633,Player_966,6683
73711,Player_967,6683
73788,Player_968,6683
73866,Player_969,6683
73944,Player_970,6683
74022,Player_971,6683
74100,Player_972,6683
74178,Player_973,6683
74256,Player_974,6683
74333,Player_975,6683
74411,Player_976,6683
74489,Player_977,6683
74567,Player_978,6683
74645,Player_979,6683
74723,Player_980,6683
74801,Player_981,6683
74878,Player_982,6683
74956,Player_983,6683
75034,Player_984,6683
75112,Player_985,6683
75190,Player_986,6683
75268,Player_987,6683
75346,Player_988,6683
75424,Player_989,6683
75501,Player_990,6683
75579,Player_991,6683
75657,Player_992,6683
75735,Player_993,6683
75813,Player_994,6683
75891,Player_995,6683
75969,Player_996,6683
76046,Player_997,6683
76124,Player_998,6683
76202,Player_999,6683
76280,Player_1000,6683
76358,Player_1001,6683
76436,Player_1002,6683
76514,Player_1003,6683
76591,Player_1004,6683
76669,Player_1005,6683
76747,Player_1006,6683
76825,Player_1007,6683
76903,Player_1008,6683
76981,Player_1009,6683
77059,Player_1010,6683
77137,Player_1011,6683
77214,Player_1012,6683
77292,Player_1013,6683
77370,Player_1014,6683
77448,Player_1015,6683
77526,Player_1016,6683
77604,Player_1017,6683
77682,Player_1018,6683
77759,Player_1019,6683
77837,Player_1020,6683
77915,Player_1021,6683
77993,Player_1022,6683
78071,Player_1023,6683
78149,Player_1024,6683
78227,Player_1025,6683
78304,Player_1026,6683
78382,Player_1027,6683
78460,Player_1028,6683
78538,Player_1029,6683
78616,Player_1030,6683
78694,Player_1031,6683
78772,Player_1032,6683
78850,Player_1033,6683
78927,Player_1034,6683
79005,Player_1035,6683
79083,Player_1036,6683
79161,Player_1037,6683
79239,Player_1038,6683
79317,Player_1039,6683
79395,Player_1040,6683
79472,Player_1041,6683
79550,Player_1042,6683
79628,Player_1043,6683
79706,Player_1044,6683
79784,Player_1045,6683
79862,Player_1046,6683
79940,Player_1047,6683
80017,Player_1048,6683
80095,Player_1049,6683
80173,Player_1050,6683
80251,Player_1051,6683
80329,Player_1052,6683
80407,Player_1053,6683
80485,Player_1054,6683
80563,Player_1055,6683
80640,Player_1056,6683
80718,Player_1057,6683
80796,Player_1058,6683
80874,Player_1059,6683
80952,Player_1060,6683
81030,Player_1061,6683
81108,Player_1062,6683
81185,Player_1063,6683
81263,Player_1064,6683
81341,Player_1065,6683
81419,Player_1066,6683
81497,Player_1067,6683
81575,Player_1068,6683
81653,Player_1069,6683
81730,Player_1070,6683
81808,Player_1071,6683
81886,Player_1072,6683
81964,Player_1073,6683
82042,Player_1074,6683
82120,Player_1075,6683
82198,Player_1076,6683
82276,Player_1077,6683
82353,Player_1078,6683
82431,Player_1079,6683
82509,Player_1080,6683
82587,Player_1081,6683
82665,Player_1082,6683
82743,Player_1083,6683
82821,Player_1084,6683
82898,Player_1085,6683
82976,Player_1086,6683
83054,Player_1087,6683
83132,Player_1088,6683
83210,Player_1089,6683
83288,Player_1090,6683
83366,Player_1091,6683
83443,Player_1092,6683
83521,Player_1093,6683
83599,Player_1094,6683
83677,Player_1095,6683
83755,Player_1096,6683
83833,Player_1097,6683
83911,Player_1098,6683
83989,Player_1099,6683
84066,Player_1100,6683
84144,Player_1101,6683
84222,Player_1102,6683
84300,Player_1103,6683
84378,Player_1104,6683
84456,Player_1105,6683
84534,Player_1106,6683
84611,Player_1107,6683
84689,Player_1108,6683
84767,Player_1109,6683
84845,Player_1110,6683
84923,Player_1111,6683
85001,Player_1112,6683
85079,Player_1113,6683
85156,Player_1114,6683
85234,Player_1115,6683
85312,Player_1116,6683
85390,Player_1117,6683
85468,Player_1118,6683
85546,Player_1119,6683
85624,Player_1120,6683
85702,Player_1121,6683
85779,Player_1122,6683
85857,Player_1123,6683
85935,Player_1124,6683
86013,Player_1125,6683
86091,Player_1126,6683
86169,Player_1127,6683
86247,Player_1128,6683
86324,Player_1129,6683
86402,Player_1130,6683
86480,Player_1131,6683
86558,Player_1132,6683
86636,Player_1133,6683
86714,Player_1134,6683
86792,Player_1135,6683
86869,Player_1136,6683
86947,Player_1137,6683
87025,Player_1138,6683
87103,Player_1139,6683
87181,Player_1140,6683
87259,Player_1141,6683
87337,Player_1142,6683
87415,Player_1143,6683
87492,Player_1144,6683
87570,Player_1145,6683
87648,Player_1146,6683
87726,Player_1147,6683
87804,Player_1148,6683
87882,Player_1149,6683
87960,Player_1150,6683
88037,Player_1151,6683
88115,Player_1152,6683
88193,Player_1153,6683
88271,Player_1154,6683
88349,Player_1155,6683
88427,Player_1156,6683
88505,Player_1157,6683
88582,Player_1158,6683
88660,Player_1159,6683
88738,Player_1160,6683
88816,Player_1161,6683
88894,Player_1162,6683
88972,Player_1163,6683
89050,Player_1164,6683
89128,Player_1165,6683
89205,Player_1166,6683
89283,Player_1167,6683
89361,Player_1168,6683
89439,Player_1169,6683
89517,Player_1170,6683
89595,Player_1171,6683
89673,Player_1172,6683
89750,Player_1173,6683
89828,Player_1174,6683
89906,Player_1175,6683
89984,Player_1176,6683
90062,Player_1177,6683
90140,Player_1178,6683
90218,Player_1179,6683
90295,Player_1180,6683
90373,Player_1181,6683
90451,Player_1182,6683
90529,Player_1183,6683
90607,Player_1184,6683
90685,Player_1185,6683
90763,Player_1186,6683
90841,Player_1187,6683
90918,Player_1188,6683
90996,Player_1189,6683
91074,Player_1190,6683
91152,Player_1191,6683
91230,Player_1192,6683
91308,Player_1193,6683
91386,Player_1194,6683
91463,Player_1195,6683
91541,Player_1196,6683
91619,Player_1197,6683
91697,Player_1198,6683
91775,Player_1199,6683
91853,Player_1200,6683
91931,Player_1201,6683
92008,Player_1202,6683
92086,Player_1203,6683
92164,Player_1204,6683
92242,Player_1205,6683
92320,Player_1206,6683
92398,Player_1207,6683
92476,Player_1208,6683
92553,Player_1209,6683
92631,Player_1210,6683
92709,Player_1211,6683
92787,Player_1212,6683
92865,Player_1213,6683
92943,Player_1214,6683
93021,Player_1215,6683
93099,Player_1216,6683
93176,Player_1217,6683
93254,Player_1218,6683
93332,Player_1219,6683
93410,Player_1220,6683
93488,Player_1221,6683
93566,Player_1222,6683
93644,Player_1223,6683
93721,Player_1224,6683
93799,Player_1225,6683
93877,Player_1226,6683
93955,Player_1227,6683
94033,Player_1228,6683
94111,Player_1229,6683
94189,Player_1230,6683
94266,Player_1231,6683
94344,Player_1232,6683
94422,Player_1233,6683
94500,Player_1234,6683
94578,Player_1235,6683
94656,Player_1236,6683
94734,Player_1237,6683
94812,Player_1238,6683
94889,Player_1239,6683
94967,Player_1240,6683
95045,Player_1241,6683
95123,Player_1242,6683
95201,Player_1243,6683
95279,Player_1244,6683
95357,Player_1245,6683
95434,Player_1246,6683
95512,Player_1247,6683
95590,Player_1248,6683
