player_id,player_name,rank,event_id,projected_rating,projected_stdev
12354,Player_179,179,6683,0.478752184,2.945331873
12432,Player_180,180,6683,0.490869098,2.819720147
12510,Player_181,181,6683,0.502986013,2.845163601
12588,Player_182,182,6683,0.515102928,2.800920641
12665,Player_183,183,6683,0.527219842,2.887600979
12743,Player_184,184,6683,0.539336757,2.775734017
12821,Player_185,185,6683,0.551453671,2.784717849
12899,Player_186,186,6683,0.563570586,2.95488879
12977,Player_187,187,6683,0.5756875,2.980218414
13055,Player_188,188,6683,0.587804415,2.80528098
13133,Player_189,189,6683,0.59992133,2.807273415
13210,Player_190,190,6683,0.612038244,2.883600524
13288,Player_191,191,6683,0.624155159,2.726465696
13366,Player_192,192,6683,0.636272073,2.853755944
13444,Player_193,193,6683,0.648388988,2.811106075
13522,Player_194,194,6683,0.660505902,2.827228131
13600,Player_195,195,6683,0.672622817,2.748826437
13678,Player_196,196,6683,0.684739732,2.856593816
13756,Player_197,197,6683,0.696856646,2.92399974
13833,Player_198,198,6683,0.708973561,2.904679349
13911,Player_199,199,6683,0.721090475,2.860201216
13989,Player_200,200,6683,0.73320739,2.933020594
14067,Player_201,201,6683,0.745324304,2.84187335
14145,Player_202,202,6683,0.757441219,2.759609158
14223,Player_203,203,6683,0.769558134,2.787381232
14301,Player_204,204,6683,0.781675048,2.914996967
14378,Player_205,205,6683,0.793791963,2.775212985
14456,Player_206,206,6683,0.805908877,2.937534312
14534,Player_207,207,6683,0.818025792,2.984937051
14612,Player_208,208,6683,0.830142706,2.785976265
14690,Player_209,209,6683,0.842259621,2.92294137
14768,Player_210,210,6683,0.854376536,2.898191487
14846,Player_211,211,6683,0.86649345,2.883434182
14923,Player_212,212,6683,0.878610365,2.85081427
15001,Player_213,213,6683,0.890727279,2.801357283
15079,Player_214,214,6683,0.902844194,2.891319519
15157,Player_215,215,6683,0.914961108,2.873062557
15235,Player_216,216,6683,0.927078023,2.903795134
15313,Player_217,217,6683,0.939194938,2.759664162
15391,Player_218,218,6683,0.951311852,2.859999796
15469,Player_219,219,6683,0.963428767,2.783650772
15546,Player_220,220,6683,0.975545681,2.962848074
15624,Player_221,221,6683,0.987662596,2.997521438
15702,Player_222,222,6683,0.99977951,2.843263603
15780,Player_223,223,6683,1.011896425,2.820646006
15858,Player_224,224,6683,1.02401334,2.755886349
15936,Player_225,225,6683,1.036130254,2.809771361
16014,Player_226,226,6683,1.048247169,2.943155997
16091,Player_227,227,6683,1.060364083,2.884559934
16169,Player_228,228,6683,1.072480998,2.831481811
16247,Player_229,229,6683,1.084597912,2.875942321
16325,Player_230,230,6683,1.096714827,2.830133935
16403,Player_231,231,6683,1.108831742,2.922194693
16481,Player_232,232,6683,1.120948656,2.914630264
16559,Player_233,233,6683,1.133065571,2.982798386
16636,Player_234,234,6683,1.145182485,2.951202243
16714,Player_235,235,6683,1.1572994,3.030896869
16792,Player_236,236,6683,1.169416314,2.883160632
16870,Player_237,237,6683,1.181533229,2.791659335
16948,Player_238,238,6683,1.193650144,2.877877981
17026,Player_239,239,6683,1.205767058,2.910417264
17104,Player_240,240,6683,1.217883973,2.734028312
17182,Player_241,241,6683,1.230000887,2.833034162
17259,Player_242,242,6683,1.242117802,2.932677067
17337,Player_243,243,6683,1.254234716,2.727593892
17415,Player_244,244,6683,1.266351631,2.8652423
17493,Player_245,245,6683,1.278468546,2.899086238
17571,Player_246,246,6683,1.29058546,2.899837781
17649,Player_247,247,6683,1.302702375,2.815811616
17727,Player_248,248,6683,1.314819289,2.99067949
17804,Player_249,249,6683,1.326936204,2.860460449
17882,Player_250,250,6683,1.339053118,2.903867556
17960,Player_251,251,6683,1.351170033,3.05577544
18038,Player_252,252,6683,1.363286948,2.8830282
18116,Player_253,253,6683,1.375403862,2.948711365
18194,Player_254,254,6683,1.387520777,3.198560949
18272,Player_255,255,6683,1.399637691,2.913957189
18349,Player_256,256,6683,1.411754606,2.946110686
18427,Player_257,257,6683,1.42387152,2.887579073
18505,Player_258,258,6683,1.435988435,2.906088034
18583,Player_259,259,6683,1.44810535,2.831567606
18661,Player_260,260,6683,1.460222264,2.963207431
18739,Player_261,261,6683,1.472339179,2.937830651
18817,Player_262,262,6683,1.484456093,2.839676152
18895,Player_263,263,6683,1.496573008,2.834394072
18972,Player_264,264,6683,1.508689922,2.945331873
19050,Player_265,265,6683,1.520806837,2.819720147
19128,Player_266,266,6683,1.532923752,2.845163601
19206,Player_267,267,6683,1.545040666,2.800920641
19284,Player_268,268,6683,1.557157581,2.887600979
19362,Player_269,269,6683,1.569274495,2.775734017
19440,Player_270,270,6683,1.58139141,2.784717849
19517,Player_271,271,6683,1.593508324,2.95488879
19595,Player_272,272,6683,1.605625239,2.980218414
19673,Player_273,273,6683,1.617742154,2.80528098
19751,Player_274,274,6683,1.629859068,2.807273415
19829,Player_275,275,6683,1.641975983,2.883600524
19907,Player_276,276,6683,1.654092897,2.726465696
19985,Player_277,277,6683,1.666209812,2.853755944
20062,Player_278,278,6683,1.678326726,2.811106075
20140,Player_279,279,6683,1.690443641,2.827228131
20218,Player_280,280,6683,1.702560556,2.748826437
20296,Player_281,281,6683,1.71467747,2.856593816
20374,Player_282,282,6683,1.726794385,2.92399974
20452,Player_283,283,6683,1.738911299,2.904679349
20530,Player_284,284,6683,1.751028214,2.860201216
20608,Player_285,285,6683,1.763145128,2.933020594
20685,Player_286,286,6683,1.775262043,2.84187335
20763,Player_287,287,6683,1.787378958,2.759609158
20841,Player_288,288,6683,1.799495872,2.787381232
20919,Player_289,289,6683,1.811612787,2.914996967
20997,Player_290,290,6683,1.823729701,2.775212985
21075,Player_291,291,6683,1.835846616,2.937534312
21153,Player_292,292,6683,1.84796353,2.984937051
21230,Player_293,293,6683,1.860080445,2.785976265
21308,Player_294,294,6683,1.87219736,2.92294137
21386,Player_295,295,6683,1.884314274,2.898191487
21464,Player_296,296,6683,1.896431189,2.883434182
21542,Player_297,297,6683,1.908548103,2.85081427
21620,Player_298,298,6683,1.920665018,2.801357283
21698,Player_299,299,6683,1.932781932,2.891319519
21775,Player_300,300,6683,1.944898847,2.873062557
21853,Player_301,301,6683,1.957015762,2.903795134
21931,Player_302,302,6683,1.969132676,2.759664162
22009,Player_303,303,6683,1.981249591,2.859999796
22087,Player_304,304,6683,1.993366505,2.783650772
22165,Player_305,305,6683,2.00548342,2.962848074
22243,Player_306,306,6683,2.017600334,2.997521438
22321,Player_307,307,6683,2.029717249,2.843263603
22398,Player_308,308,6683,2.041834164,2.820646006
22476,Player_309,309,6683,2.053951078,2.755886349
22554,Player_310,310,6683,2.066067993,2.809771361
22632,Player_311,311,6683,2.078184907,2.943155997
22710,Player_312,312,6683,2.090301822,2.884559934
22788,Player_313,313,6683,2.102418736,2.831481811
22866,Player_314,314,6683,2.114535651,2.875942321
22943,Player_315,315,6683,2.126652566,2.830133935
23021,Player_316,316,6683,2.13876948,2.922194693
23099,Player_317,317,6683,2.150886395,2.914630264
23177,Player_318,318,6683,2.163003309,2.982798386
23255,Player_319,319,6683,2.175120224,2.951202243
23333,Player_320,320,6683,2.187237138,3.030896869
23411,Player_321,321,6683,2.199354053,2.883160632
23488,Player_322,322,6683,2.211470968,2.791659335
23566,Player_323,323,6683,2.223587882,2.877877981
23644,Player_324,324,6683,2.235704797,2.910417264
23722,Player_325,325,6683,2.247821711,2.734028312
23800,Player_326,326,6683,2.259938626,2.833034162
23878,Player_327,327,6683,2.27205554,2.932677067
23956,Player_328,328,6683,2.284172455,2.727593892
24034,Player_329,329,6683,2.29628937,2.8652423
24111,Player_330,330,6683,2.308406284,2.899086238
24189,Player_331,331,6683,2.320523199,2.899837781
24267,Player_332,332,6683,2.332640113,2.815811616
24345,Player_333,333,6683,2.344757028,2.99067949
24423,Player_334,334,6683,2.356873942,2.860460449
24501,Player_335,335,6683,2.368990857,2.903867556
24579,Player_336,336,6683,2.381107772,3.05577544
24656,Player_337,337,6683,2.393224686,2.8830282
24734,Player_338,338,6683,2.405341601,2.948711365
24812,Player_339,339,6683,2.417458515,3.198560949
24890,Player_340,340,6683,2.42957543,2.913957189
24968,Player_341,341,6683,2.441692344,2.946110686
25046,Player_342,342,6683,2.453809259,2.887579073
25124,Player_343,343,6683,2.465926174,2.906088034
25201,Player_344,344,6683,2.478043088,2.831567606
25279,Player_345,345,6683,2.490160003,2.963207431
25357,Player_346,346,6683,2.502276917,2.937830651
25435,Player_347,347,6683,2.514393832,2.839676152
25513,Player_348,348,6683,2.526510746,2.834394072
25591,Player_349,349,6683,2.538627661,2.945331873
25669,Player_350,350,6683,2.550744576,2.819720147
25747,Player_351,351,6683,2.56286149,2.845163601
25824,Player_352,352,6683,2.574978405,2.800920641
25902,Player_353,353,6683,2.587095319,2.887600979
25980,Player_354,354,6683,2.599212234,2.775734017
26058,Player_355,355,6683,2.611329148,2.784717849
26136,Player_356,356,6683,2.623446063,2.95488879
26214,Player_357,357,6683,2.635562978,2.980218414
26292,Player_358,358,6683,2.647679892,2.80528098
26369,Player_359,359,6683,2.659796807,2.807273415
26447,Player_360,360,6683,2.671913721,2.883600524
26525,Player_361,361,6683,2.684030636,2.726465696
26603,Player_362,362,6683,2.69614755,2.853755944
26681,Player_363,363,6683,2.708264465,2.811106075
26759,Player_364,364,6683,2.72038138,2.827228131
26837,Player_365,365,6683,2.732498294,2.748826437
26914,Player_366,366,6683,2.744615209,2.856593816
26992,Player_367,367,6683,2.756732123,2.92399974
27070,Player_368,368,6683,2.768849038,2.904679349
27148,Player_369,369,6683,2.780965952,2.860201216
27226,Player_370,370,6683,2.793082867,2.933020594
27304,Player_371,371,6683,2.805199782,2.84187335
27382,Player_372,372,6683,2.817316696,2.759609158
27460,Player_373,373,6683,2.829433611,2.787381232
27537,Player_374,374,6683,2.841550525,2.914996967
27615,Player_375,375,6683,2.85366744,2.775212985
27693,Player_376,376,6683,2.865784354,2.937534312
27771,Player_377,377,6683,2.877901269,2.984937051
27849,Player_378,378,6683,2.890018184,2.785976265
27927,Player_379,379,6683,2.902135098,2.92294137
28005,Player_380,380,6683,2.914252013,2.898191487
28082,Player_381,381,6683,2.926368927,2.883434182
28160,Player_382,382,6683,2.938485842,2.85081427
28238,Player_383,383,6683,2.950602756,2.801357283
28316,Player_384,384,6683,2.962719671,2.891319519
28394,Player_385,385,6683,2.974836586,2.873062557
28472,Player_386,386,6683,2.9869535,2.903795134
28550,Player_387,387,6683,2.999070415,2.759664162
28627,Player_388,388,6683,3.011187329,2.859999796
28705,Player_389,389,6683,3.023304244,2.783650772
28783,Player_390,390,6683,3.035421158,2.962848074
28861,Player_391,391,6683,3.047538073,2.997521438
28939,Player_392,392,6683,3.059654988,2.843263603
29017,Player_393,393,6683,3.071771902,2.820646006
29095,Player_394,394,6683,3.083888817,2.755886349
29173,Player_395,395,6683,3.096005731,2.809771361
29250,Player_396,396,6683,3.108122646,2.943155997
29328,Player_397,397,6683,3.12023956,2.884559934
29406,Player_398,398,6683,3.132356475,2.831481811
29484,Player_399,399,6683,3.14447339,2.875942321
29562,Player_400,400,6683,3.156590304,2.830133935
29640,Player_401,401,6683,3.168707219,2.922194693
29718,Player_402,402,6683,3.180824133,2.914630264
29795,Player_403,403,6683,3.192941048,2.982798386
29873,Player_404,404,6683,3.205057962,2.951202243
29951,Player_405,405,6683,3.217174877,3.030896869
30029,Player_406,406,6683,3.229291792,2.883160632
30107,Player_407,407,6683,3.241408706,2.791659335
30185,Player_408,408,6683,3.253525621,2.877877981
30263,Player_409,409,6683,3.265642535,2.910417264
30340,Player_410,410,6683,3.27775945,2.734028312
30418,Player_411,411,6683,3.289876364,2.833034162
30496,Player_412,412,6683,3.301993279,2.932677067
30574,Player_413,413,6683,3.314110194,2.727593892
30652,Player_414,414,6683,3.326227108,2.8652423
30730,Player_415,415,6683,3.338344023,2.899086238
30808,Player_416,416,6683,3.350460937,2.899837781
30886,Player_417,417,6683,3.362577852,2.815811616
30963,Player_418,418,6683,3.374694766,2.99067949
31041,Player_419,419,6683,3.386811681,2.860460449
31119,Player_420,420,6683,3.398928596,2.903867556
31197,Player_421,421,6683,3.41104551,3.05577544
31275,Player_422,422,6683,3.423162425,2.8830282
31353,Player_423,423,6683,3.435279339,2.948711365
31431,Player_424,424,6683,3.447396254,3.198560949
31508,Player_425,425,6683,3.459513168,2.913957189
31586,Player_426,426,6683,3.471630083,2.946110686
31664,Player_427,427,6683,3.483746998,2.887579073
31742,Player_428,428,6683,3.495863912,2.906088034
31820,Player_429,429,6683,3.507980827,2.831567606
31898,Player_430,430,6683,3.520097741,2.963207431
31976,Player_431,431,6683,3.532214656,2.937830651
32053,Player_432,432,6683,3.54433157,2.839676152
32131,Player_433,433,6683,3.556448485,2.834394072
32209,Player_434,434,6683,3.5685654,2.945331873
32287,Player_435,435,6683,3.580682314,2.819720147
32365,Player_436,436,6683,3.592799229,2.845163601
32443,Player_437,437,6683,3.604916143,2.800920641
32521,Player_438,438,6683,3.617033058,2.887600979
32599,Player_439,439,6683,3.629149972,2.775734017
32676,Player_440,440,6683,3.641266887,2.784717849
32754,Player_441,441,6683,3.653383802,2.95488879
32832,Player_442,442,6683,3.665500716,2.980218414
32910,Player_443,443,6683,3.677617631,2.80528098
32988,Player_444,444,6683,3.689734545,2.807273415
33066,Player_445,445,6683,3.70185146,2.883600524
33144,Player_446,446,6683,3.713968374,2.726465696
33221,Player_447,447,6683,3.726085289,2.853755944
33299,Player_448,448,6683,3.738202204,2.811106075
33377,Player_449,449,6683,3.750319118,2.827228131
33455,Player_450,450,6683,3.762436033,2.748826437
33533,Player_451,451,6683,3.774552947,2.856593816
33611,Player_452,452,6683,3.786669862,2.92399974
33689,Player_453,453,6683,3.798786776,2.904679349
33766,Player_454,454,6683,3.810903691,2.860201216
33844,Player_455,455,6683,3.823020606,2.933020594
33922,Player_456,456,6683,3.83513752,2.84187335
34000,Player_457,457,6683,3.847254435,2.759609158
34078,Player_458,458,6683,3.859371349,2.787381232
34156,Player_459,459,6683,3.871488264,2.914996967
34234,Player_460,460,6683,3.883605178,2.775212985
34312,Player_461,461,6683,3.895722093,2.937534312
34389,Player_462,462,6683,3.907839008,2.984937051
34467,Player_463,463,6683,3.919955922,2.785976265
34545,Player_464,464,6683,3.932072837,2.92294137
34623,Player_465,465,6683,3.944189751,2.898191487
34701,Player_466,466,6683,3.956306666,2.883434182
34779,Player_467,467,6683,3.96842358,2.85081427
34857,Player_468,468,6683,3.980540495,2.801357283
34934,Player_469,469,6683,3.99265741,2.891319519
35012,Player_470,470,6683,4.004774324,2.873062557
35090,Player_471,471,6683,4.016891239,2.903795134
35168,Player_472,472,6683,4.029008153,2.759664162
35246,Player_473,473,6683,4.041125068,2.859999796
35324,Player_474,474,6683,4.053241982,2.783650772
35402,Player_475,475,6683,4.065358897,2.962848074
35479,Player_476,476,6683,4.077475812,2.997521438
35557,Player_477,477,6683,4.089592726,2.843263603
35635,Player_478,478,6683,4.101709641,2.820646006
35713,Player_479,479,6683,4.113826555,2.755886349
35791,Player_480,480,6683,4.12594347,2.809771361
35869,Player_481,481,6683,4.138060384,2.943155997
35947,Player_482,482,6683,4.150177299,2.884559934
36025,Player_483,483,6683,4.162294214,2.831481811
36102,Player_484,484,6683,4.174411128,2.875942321
36180,Player_485,485,6683,4.186528043,2.830133935
36258,Player_486,486,6683,4.198644957,2.922194693
36336,Player_487,487,6683,4.210761872,2.914630264
36414,Player_488,488,6683,4.222878786,2.982798386
36492,Player_489,489,6683,4.234995701,2.951202243
36570,Player_490,490,6683,4.247112616,3.030896869
36647,Player_491,491,6683,4.25922953,2.883160632
36725,Player_492,492,6683,4.271346445,2.791659335
36803,Player_493,493,6683,4.283463359,2.877877981
36881,Player_494,494,6683,4.295580274,2.910417264
36959,Player_495,495,6683,4.307697188,2.734028312
37037,Player_496,496,6683,4.319814103,2.833034162
37115,Player_497,497,6683,4.331931018,2.932677067
37192,Player_498,498,6683,4.344047932,2.727593892
37270,Player_499,499,6683,4.356164847,2.8652423
37348,Player_500,500,6683,4.368281761,2.899086238
37426,Player_501,501,6683,4.380398676,2.899837781
37504,Player_502,502,6683,4.39251559,2.815811616
37582,Player_503,503,6683,4.404632505,2.99067949
37660,Player_504,504,6683,4.41674942,2.860460449
37738,Player_505,505,6683,4.428866334,2.903867556
37815,Player_506,506,6683,4.440983249,3.05577544
37893,Player_507,507,6683,4.453100163,2.8830282
37971,Player_508,508,6683,4.465217078,2.948711365
38049,Player_509,509,6683,4.477333992,3.198560949
38127,Player_510,510,6683,4.489450907,2.913957189
38205,Player_511,511,6683,4.501567822,2.946110686
38283,Player_512,512,6683,4.513684736,2.887579073
38360,Player_513,513,6683,4.525801651,2.906088034
38438,Player_514,514,6683,4.537918565,2.831567606
38516,Player_515,515,6683,4.55003548,2.963207431
38594,Player_516,516,6683,4.562152394,2.937830651
38672,Player_517,517,6683,4.574269309,2.839676152
38750,Player_518,518,6683,4.586386224,2.834394072
38828,Player_519,519,6683,4.598503138,2.945331873
38905,Player_520,520,6683,4.610620053,2.819720147
38983,Player_521,521,6683,4.622736967,2.845163601
39061,Player_522,522,6683,4.634853882,2.800920641
39139,Player_523,523,6683,4.646970796,2.887600979
39217,Player_524,524,6683,4.659087711,2.775734017
39295,Player_525,525,6683,4.671204626,2.784717849
39373,Player_526,526,6683,4.68332154,2.95488879
39451,Player_527,527,6683,4.695438455,2.980218414
39528,Player_528,528,6683,4.707555369,2.80528098
39606,Player_529,529,6683,4.719672284,2.807273415
39684,Player_530,530,6683,4.731789198,2.883600524
39762,Player_531,531,6683,4.743906113,2.726465696
39840,Player_532,532,6683,4.756023028,2.853755944
39918,Player_533,533,6683,4.768139942,2.811106075
39996,Player_534,534,6683,4.780256857,2.827228131
40073,Player_535,535,6683,4.792373771,2.748826437
40151,Player_536,536,6683,4.804490686,2.856593816
40229,Player_537,537,6683,4.8166076,2.92399974
40307,Player_538,538,6683,4.828724515,2.904679349
40385,Player_539,539,6683,4.84084143,2.860201216
40463,Player_540,540,6683,4.852958344,2.933020594
40541,Player_541,541,6683,4.865075259,2.84187335
40618,Player_542,542,6683,4.877192173,2.759609158
40696,Player_543,543,6683,4.889309088,2.787381232
40774,Player_544,544,6683,4.901426002,2.914996967
40852,Player_545,545,6683,4.913542917,2.775212985
40930,Player_546,546,6683,4.925659832,2.937534312
41008,Player_547,547,6683,4.937776746,2.984937051
41086,Player_548,548,6683,4.949893661,2.785976265
41164,Player_549,549,6683,4.962010575,2.92294137
41241,Player_550,550,6683,4.97412749,2.898191487
41319,Player_551,551,6683,4.986244404,2.883434182
41397,Player_552,552,6683,4.998361319,2.85081427
